"","subject_name","risk_diff_unadjusted","odd_ratio_log","odd_ratio_lcb","odd_ratio_ucb","cor_ms_fd","glm_converge","fixed_ratio","list_of_files"
"1","Chart",7.86425222415021e-18,NA,NA,NA,NA,FALSE,0.175,"Chart-11f.csv"
"2","Chart",0.000237630344206759,1.0010828653128,0.998446836150885,1.00372585393363,0.0080504168008334,TRUE,0.175,"Chart-12f.csv"
"3","Chart",0.00223789018438845,1.01889282333543,1.01750817111586,1.02027935982661,0.280825192635577,TRUE,0.175,"Chart-13f.csv"
"4","Chart",-2.6488482778855e-17,NA,NA,NA,NA,FALSE,0.175,"Chart-17f.csv"
"5","Chart",5.45387735185939e-16,NA,NA,NA,NA,FALSE,0.175,"Chart-18f.csv"
"6","Chart",0.000857760926346838,1.01950299744546,1.01288872256798,1.02616046426613,0.0582548118949398,TRUE,0.175,"Chart-1f.csv"
"7","Chart",-0.00397169781113415,0.972795306123548,0.909418052177439,1.0405893146174,-0.00802459160818924,TRUE,0.175,"Chart-20f.csv"
"8","Chart",0.00137409577072475,1.00575291974901,0.999989063993205,1.01154999790131,0.0196058823388992,TRUE,0.175,"Chart-21f.csv"
"9","Chart",1.25564720155816e-16,NA,NA,NA,NA,FALSE,0.175,"Chart-22f.csv"
"10","Chart",0.0198540640622974,1.30906478064981,1.28237525680119,1.33630978206204,0.278140438916289,TRUE,0.175,"Chart-23f.csv"
"11","Chart",1.53098357369001e-15,NA,NA,NA,NA,FALSE,0.175,"Chart-24f.csv"
"12","Chart",0.0292416267743724,1.18160882262355,1.17259066102249,1.19069634111219,0.48851513702328,TRUE,0.175,"Chart-25f.csv"
"13","Chart",2.09602144337396e-05,1.00175037308924,0.99863324799899,1.0048772279465,0.0109969128757945,TRUE,0.175,"Chart-26f.csv"
"14","Chart",-4.73858021280906e-05,0.999669078960743,0.996994166757305,1.00235116789152,-0.00242089827362276,TRUE,0.175,"Chart-3f.csv"
"15","Chart",-4.95454627334854e-17,NA,NA,NA,NA,FALSE,0.175,"Chart-5f.csv"
"16","Chart",0.00817653013442111,1.4012658383347,1.25039612940973,1.57033911374211,0.169650482104564,TRUE,0.175,"Chart-6f.csv"
"17","Chart",0.000925719696227322,1.0065935884348,0.98981855092414,1.0236529223786,0.00766489203566966,TRUE,0.175,"Chart-7f.csv"
"18","Chart",2.81371079982202e-06,1.00569660446903,0.95943038177897,1.05419390447606,0.00236473066300042,TRUE,0.175,"Chart-8f.csv"
"19","Chart",0.000190129257126655,1.00128844008173,0.998282862733729,1.00430306646335,0.00839516162344455,TRUE,0.175,"Chart-9f.csv"
"20","Closure",0.00102415111035763,1.04826175887805,1.0406318017853,1.0559476591441,0.141677379614965,TRUE,0.175,"Closure-100f.csv"
"21","Closure",0.0186643828053209,1.26959165021394,1.25280675545492,1.28660142617737,0.397481759632314,TRUE,0.175,"Closure-101f.csv"
"22","Closure",0.00286088151691969,1.02104374491245,1.01788547628848,1.0242118129303,0.132944888856518,TRUE,0.175,"Closure-102f.csv"
"23","Closure",0.001894545596278,1.02395584686274,0.99321424337836,1.05564895319868,0.0152236221806279,TRUE,0.175,"Closure-104f.csv"
"24","Closure",0.000514156862034627,1.00384465066851,1.00343156921956,1.0042579021702,0.186065032858436,TRUE,0.175,"Closure-105f.csv"
"25","Closure",0.00149709880320141,1.00614571358429,1.00480089899763,1.00749232805616,0.090138745442482,TRUE,0.175,"Closure-108f.csv"
"26","Closure",0.000283785746397008,1.00128540947397,1.00002887343403,1.00254352435113,0.020054218955998,TRUE,0.175,"Closure-109f.csv"
