"","subject_name","list_of_files","cor_ms_size","sig_diff_pval_lm","risk_diff_adjusted","risk_diff_unadjusted","lrt_fit_logit","glm_converged","lrt_fit_lm","odd_ratio_log","odd_ratio_lcb","odd_ratio_ucb","odd_ratio_p_val","odds_ratio_unadjust","odds_ratio_unadjust_p_val","cor_size_FD","partial_cor_size_FD","cor_MS_FD","partial_cor_MS_FD"
"116","Lang","Lang-20f.csv",0.865029016331133,4.46366711002427e-50,1.60050455408881e-05,0.000153382311231839,5.27323586840754e-11,TRUE,4.27473798900258e-50,1.0007867076447,1.00058911792762,1.00098433638049,5.90614392132737e-15,1.00139462157407,1.25286154521492e-134,0.32359301219705,0.155916251568563,0.287468223633411,0.0159057154718005
"117","Lang","Lang-23f.csv",0.730978940782861,3.40564644455621e-191,0.00108129587721942,0.00267941760124218,2.03082374139621e-187,TRUE,2.87548299718207e-191,1.00426027926194,1.0033257850667,1.00519564384186,3.55005421568206e-19,1.01418601810171,0,0.531812538048409,0.30358999566793,0.478703663945984,0.155667239660945
"118","Lang","Lang-25f.csv",0.584629999416053,1.87554208980206e-57,0.00198332223630836,0.0120336635806795,4.34442093208466e-58,TRUE,1.79329734336478e-57,1.05235435718664,1.02414266435412,1.08134318746317,0.000232688681948558,1.16720311248931,7.6207379157412e-40,0.206970442384111,0.158774286826738,0.135724858544565,0.0185499741381354
"119","Lang","Lang-28f.csv",0.636259454182145,0.156226302550506,0.00558781514572317,0.00546246782205375,0.0248474553021025,TRUE,0.156153841627803,1.13579357270087,1.12664478244602,1.14501665466188,4.40225785850706e-209,1.13295708094409,5.64060327929172e-221,0.279168584391404,-0.0141805518341403,0.454084601470591,0.373190955336542
"120","Lang","Lang-2f.csv",0.800045564723569,0.0948648424949146,0.000904460470889969,0.00100869591971645,4.38017683563495e-06,TRUE,0.0948070369667414,1.03155245087133,1.02794136313363,1.0351762241134,1.58902528078516e-67,1.02607877055887,5.2584988201735e-85,0.178388851799682,0.0167045145435167,0.210728245679391,0.115207797604648
"121","Lang","Lang-30f.csv",0.909059607212236,5.1560744449373e-09,0.000267970641810613,0.000346877060669428,0.0299675874410969,TRUE,5.12101413739499e-09,1.00163889920168,1.00143167642016,1.00184616486308,2.86869853471067e-54,1.00184940994929,0,0.484122729521312,0.0615342755722847,0.508263893647442,0.186973883021354
"122","Lang","Lang-31f.csv",0.907664542707173,1.39658924351853e-20,2.82178579279234e-05,0.000140268974811942,0.0163043139569369,TRUE,1.37302810397777e-20,1.00118922730081,1.00091095319321,1.0014675787744,5.29811695185844e-17,1.00149718713202,2.22402487668025e-112,0.272052909450938,0.0978207393912865,0.256004302437248,0.0224616908083355
"123","Lang","Lang-32f.csv",0.616333418460048,1.55482694542497e-224,0.00065172574307562,0.0027494220487279,2.58418722353949e-91,TRUE,1.27429123894803e-224,1.01084565958546,1.00842819688619,1.01326891756684,1.04598441427824e-18,1.0342789072835,1.55998050461101e-157,0.441227757873848,0.327891547901747,0.318807089179246,0.0663147560564364
"124","Lang","Lang-33f.csv",0.740823098018863,1.21873603305487e-07,0.00198219541884629,0.00214008466194039,3.78225116415927e-84,TRUE,1.21189724735808e-07,1.00711988774971,1.00580381725716,1.00843768028934,2.0697307339111e-26,1.0190515035376,0,0.502983397751098,0.0557359746798838,0.640127247614384,0.460781203885482
"125","Lang","Lang-41f.csv",0.737072791840655,8.60213693889011e-96,0.00032490327612413,0.000184194462433186,0.0784877509444297,TRUE,7.90879031434788e-96,1.0313877913895,1.00895713843937,1.05431711189706,0.00587226921569528,1.04220837510545,6.30955569341941e-06,0.0778291351630792,-0.216348319047056,0.295123943163476,0.352880842636458
"126","Lang","Lang-42f.csv",0.753120178513186,9.42697133988402e-21,0.000160274593791919,0.000490495131766451,2.69416017685604e-05,TRUE,9.26653247335791e-21,1.00998394174417,1.00757844196533,1.01239518442991,3.20117747193619e-16,1.01365468171952,1.41463351057054e-45,0.187865009629071,0.0982571663200031,0.164790481332389,0.0360672550902815
