"","subject_name","risk_diff_unadjusted","odd_ratio_log","odd_ratio_lcb","odd_ratio_ucb","cor_ms_fd","glm_converge","fixed_ratio","list_of_files"
"1","Chart",1.32144131401545e-17,NA,NA,NA,NA,FALSE,0.15,"Chart-11f.csv"
"2","Chart",-0.000205206647681449,0.999117333717104,0.997252563006014,1.00098559137817,-0.00927080287365697,TRUE,0.15,"Chart-12f.csv"
"3","Chart",0.00194453634949121,1.01810512666219,1.01674833059136,1.01946373330455,0.274968780191068,TRUE,0.15,"Chart-13f.csv"
"4","Chart",-1.36889117213864e-16,NA,NA,NA,NA,FALSE,0.15,"Chart-17f.csv"
"5","Chart",2.38305880350317e-16,NA,NA,NA,NA,FALSE,0.15,"Chart-18f.csv"
"6","Chart",0.000960466865716504,1.01409197498119,1.00916855668202,1.01903941310101,0.0564563909261789,TRUE,0.15,"Chart-1f.csv"
"7","Chart",7.05939581664614e-06,1.00005537010134,0.936910826250776,1.06745563744915,1.66384810559724e-05,TRUE,0.15,"Chart-20f.csv"
"8","Chart",0.00276538112045659,1.01137731250299,1.00721932287359,1.01555246709077,0.0548024808125139,TRUE,0.15,"Chart-21f.csv"
"9","Chart",-1.89305491665228e-16,NA,NA,NA,NA,FALSE,0.15,"Chart-22f.csv"
"10","Chart",0.0261317140842818,1.28516663146784,1.26420211018663,1.30647881167874,0.329708888799258,TRUE,0.15,"Chart-23f.csv"
"11","Chart",-7.19447121662964e-15,NA,NA,NA,NA,FALSE,0.15,"Chart-24f.csv"
"12","Chart",0.0319418187289951,1.19735959267034,1.18762345640101,1.20717554577802,0.501428623194439,TRUE,0.15,"Chart-25f.csv"
"13","Chart",3.94534960935263e-05,1.00197793773977,0.999664199265388,1.00429703139816,0.0167532111021254,TRUE,0.15,"Chart-26f.csv"
"14","Chart",9.75594103005073e-05,1.00076256965997,0.998259068175113,1.00327234959486,0.00596500040920002,TRUE,0.15,"Chart-3f.csv"
"15","Chart",1.59991314792152e-16,NA,NA,NA,NA,FALSE,0.15,"Chart-5f.csv"
"16","Chart",0.0107855265719317,1.36772005152892,1.26106349219206,1.48339726820779,0.186320894197899,TRUE,0.15,"Chart-6f.csv"
"17","Chart",0.00196234956515394,1.01721328575832,1.00281055338395,1.03182287544901,0.0233926335584646,TRUE,0.15,"Chart-7f.csv"
"18","Chart",-4.14199747578776e-06,0.989793983538617,0.941040116619681,1.04107371465566,-0.00398384577293093,TRUE,0.15,"Chart-8f.csv"
"19","Chart",-0.000272243749186985,0.997870648881132,0.994972060502169,1.00077768153197,-0.0143637866941479,TRUE,0.15,"Chart-9f.csv"
"20","Closure",0.00189223557164855,1.04289721650173,1.0382611254597,1.04755400882943,0.210164526123629,TRUE,0.15,"Closure-100f.csv"
