"","subject_name","risk_diff_unadjusted","odd_ratio_log","odd_ratio_lcb","odd_ratio_ucb","cor_ms_fd","glm_converge","fixed_ratio","list_of_files"
"1","Chart",-3.53055184662361e-17,NA,NA,NA,NA,FALSE,0.025,"Chart-11f.csv"
"2","Chart",4.45647395711422e-05,1.00038231550821,0.999804230497383,1.00096073476675,0.0129628535729332,TRUE,0.025,"Chart-12f.csv"
"3","Chart",0.000239177823857349,1.01014797532725,1.00843703402682,1.01186181945654,0.120306374886098,TRUE,0.025,"Chart-13f.csv"
"4","Chart",-4.0079759781425e-06,0.995212050775856,0.985758590864808,1.00475616970334,-0.00990607676653224,TRUE,0.025,"Chart-17f.csv"
"5","Chart",7.75339433903168e-17,NA,NA,NA,NA,FALSE,0.025,"Chart-18f.csv"
"6","Chart",0.000420424265784137,1.00187990636608,1.00055301814258,1.00320855424882,0.0277860990063565,TRUE,0.025,"Chart-1f.csv"
"7","Chart",-7.25530497067717e-05,0.997116532757993,0.96230805056776,1.03318410285846,-0.0015927876495991,TRUE,0.025,"Chart-20f.csv"
"8","Chart",0.00115775493840581,1.01181568548555,1.01031077240037,1.01332284022099,0.15910769230258,TRUE,0.025,"Chart-21f.csv"
"9","Chart",5.30004941871221e-17,NA,NA,NA,NA,FALSE,0.025,"Chart-22f.csv"
"10","Chart",0.0268645517917992,1.28725596573516,1.27385267775952,1.30080028110878,0.576279940862601,TRUE,0.025,"Chart-23f.csv"
"11","Chart",-3.6057614776812e-16,NA,NA,NA,NA,FALSE,0.025,"Chart-24f.csv"
"12","Chart",0.0289675858081224,1.32384482807681,1.30194495619937,1.34611307527301,0.457573294917803,TRUE,0.025,"Chart-25f.csv"
"13","Chart",0.000519740523395939,1.00211171841697,1.00150099098788,1.00272281827503,0.0679770568693573,TRUE,0.025,"Chart-26f.csv"
"14","Chart",7.74805508528627e-05,1.00360277200557,1.00176752703081,1.00544137916171,0.0386182498715264,TRUE,0.025,"Chart-3f.csv"
"15","Chart",0.000334793845438141,1.00352182650999,1.00207634524681,1.0049693928599,0.0479287942372564,TRUE,0.025,"Chart-5f.csv"
"16","Chart",0.0220498779559326,1.13108642026485,1.11914166233122,1.14315866629664,0.252983658968828,TRUE,0.025,"Chart-6f.csv"
"17","Chart",5.22186131034142e-05,1.00224315533033,1.00000673323262,1.00448457897816,0.0196919422705789,TRUE,0.025,"Chart-7f.csv"
"18","Chart",0.000141069278350773,1.00064000201665,0.999474919023995,1.00180644314081,0.0107641805798934,TRUE,0.025,"Chart-8f.csv"
"19","Chart",8.66061398505308e-05,1.0036722720983,1.00187141898137,1.00547636222937,0.0401051142383718,TRUE,0.025,"Chart-9f.csv"
"20","Closure",0.00606473810185934,1.03091477733406,1.02956259588206,1.03226873468069,0.508021909609196,TRUE,0.025,"Closure-100f.csv"
"21","Closure",0.0062255285023288,1.46956890956937,1.40289711727183,1.53940923634705,0.34052992500649,TRUE,0.025,"Closure-101f.csv"
"22","Closure",0.000463372276438787,1.01620136831942,1.011847895,1.02057357244812,0.0743124039878496,TRUE,0.025,"Closure-102f.csv"
"23","Closure",0.00205975258714184,1.01048634020327,1.00791024951714,1.01306901505028,0.0803436035194324,TRUE,0.025,"Closure-104f.csv"
"24","Closure",0.000127379560490089,1.00472288614894,1.00398246138763,1.00546385696444,0.1280225739983,TRUE,0.025,"Closure-105f.csv"
"25","Closure",0.00020932496146811,1.0034467832034,1.00227243065875,1.00462251172515,0.0580229704036651,TRUE,0.025,"Closure-108f.csv"
"26","Closure",4.45278693957691e-05,1.00092242681118,0.999421541464414,1.00242556611859,0.012042895188976,TRUE,0.025,"Closure-109f.csv"
"27","Closure",0.000766237684172225,1.00675105688474,1.00102449812806,1.01251037555414,0.0231347840662664,TRUE,0.025,"Closure-111f.csv"
"28","Closure",8.99715202769846e-05,1.00066973127036,0.999341852439453,1.0019993745247,0.0098824446615338,TRUE,0.025,"Closure-112f.csv"
"29","Closure",6.57008158713017e-05,1.00062759674578,0.999570785599155,1.00168552522177,0.0116378784816209,TRUE,0.025,"Closure-113f.csv"
"30","Closure",-2.70040733234974e-05,0.999739741827918,0.998873286247721,1.00060694900022,-0.00588387969169067,TRUE,0.025,"Closure-114f.csv"
"31","Closure",0.00115115665866048,1.00639890383631,1.00546645201026,1.00733222040171,0.136086273078289,TRUE,0.025,"Closure-115f.csv"
"32","Closure",0.000818730266473493,1.00438284975242,1.00349494068479,1.00527154445679,0.097366991208102,TRUE,0.025,"Closure-116f.csv"
"33","Closure",3.85067716293814e-05,1.0003174167319,0.99829051987354,1.00234842893623,0.00306673955074676,TRUE,0.025,"Closure-117f.csv"
"34","Closure",0.000155360041107124,1.00130691889825,1.0006921745699,1.00192204087579,0.0417565433344948,TRUE,0.025,"Closure-118f.csv"
"35","Closure",2.20691913842707e-06,1.00002210734441,0.998702003734857,1.00134395589243,0.000328008991155855,TRUE,0.025,"Closure-119f.csv"
"36","Closure",3.78524643452995e-06,1.00008315987297,0.998367553321685,1.00180171454274,0.000949200254799396,TRUE,0.025,"Closure-11f.csv"
"37","Closure",0.000137107114863531,1.0011616425013,0.999723004135225,1.00260235112118,0.0158256324847521,TRUE,0.025,"Closure-120f.csv"
"38","Closure",0.000152733171588859,1.00130381248713,1.00035335542874,1.00225517259505,0.02690397212979,TRUE,0.025,"Closure-121f.csv"
"39","Closure",0.000481550885098848,1.00688297757546,1.00409464166818,1.00967905659461,0.048551321945476,TRUE,0.025,"Closure-122f.csv"
"40","Closure",0.000189931791290303,1.00158735396353,1.00106290497693,1.00211207770484,0.0594845407607027,TRUE,0.025,"Closure-123f.csv"
"41","Closure",0.00120349148114208,1.00873589174674,1.00655256723998,1.01092395212727,0.0794030381253393,TRUE,0.025,"Closure-124f.csv"
"42","Closure",5.5272669126986e-05,1.00052292859108,0.999349049355095,1.00169818671711,0.0087285176546135,TRUE,0.025,"Closure-125f.csv"
"43","Closure",0.00286268650088266,1.05417846166682,1.0495762415994,1.05880086171613,0.264126358660387,TRUE,0.025,"Closure-126f.csv"
"44","Closure",0.0028089354126208,1.02195204520741,1.02022135388233,1.0236856724566,0.264792000779048,TRUE,0.025,"Closure-127f.csv"
"45","Closure",0.000125867903316187,1.00104171621234,1.00050647013825,1.00157724862976,0.038187277088654,TRUE,0.025,"Closure-128f.csv"
"46","Closure",-1.55115463956136e-06,0.999940068202445,0.988744337563521,1.01126257012063,-0.000104326495612615,TRUE,0.025,"Closure-129f.csv"
"47","Closure",0.0016915971328113,1.06320100666914,1.05174065963878,1.0747862319695,0.113082900407932,TRUE,0.025,"Closure-12f.csv"
"48","Closure",7.25583186299913e-05,1.00309403566151,1.0008318722882,1.00536131216449,0.0268194546126069,TRUE,0.025,"Closure-130f.csv"
"49","Closure",0.000142027449117516,1.0054764293487,1.00412482367134,1.00682985435954,0.0802434849622213,TRUE,0.025,"Closure-132f.csv"
"50","Closure",0.000400725796480219,1.01566497495938,1.00954010569442,1.02182700374211,0.0510988442781759,TRUE,0.025,"Closure-13f.csv"
"51","Closure",0.000565610578998136,1.04385431183425,1.03783995075206,1.04990352659423,0.208547881438264,TRUE,0.025,"Closure-15f.csv"
"52","Closure",0.000627397684567934,1.03173543895193,1.02797056580105,1.03551410069785,0.191536663939109,TRUE,0.025,"Closure-16f.csv"
"53","Closure",0.000614929256152698,1.00418369687933,1.00345053453518,1.00491739490212,0.112820239021099,TRUE,0.025,"Closure-1f.csv"
"54","Closure",0.000108206588222815,1.00448512718137,1.00308706000711,1.00588514293208,0.0632669712736484,TRUE,0.025,"Closure-20f.csv"
"55","Closure",0.00130505377698581,1.05760920250443,1.04941143122093,1.0658710129741,0.156048728865146,TRUE,0.025,"Closure-21f.csv"
"56","Closure",0.00128684820075596,1.05279923652673,1.04529610841103,1.06035622204328,0.155030350486736,TRUE,0.025,"Closure-22f.csv"
"57","Closure",0.000241794544044141,1.01251442005087,1.00981937315988,1.01521665959228,0.0978546399854028,TRUE,0.025,"Closure-24f.csv"
"58","Closure",0.000251458088923493,1.01170354537569,1.00788683527408,1.01553470876261,0.0606081683928369,TRUE,0.025,"Closure-25f.csv"
"59","Closure",0.000456798603834263,1.00300016088994,0.998651463757122,1.00736779472634,0.0135139091034383,TRUE,0.025,"Closure-27f.csv"
"60","Closure",0.037931031107732,1.22036754403073,1.20783909149622,1.23302594940748,0.416432770173124,TRUE,0.025,"Closure-28f.csv"
"61","Closure",0.00164161958400768,1.01368688529499,1.01258112400186,1.01479385410424,0.259521159624654,TRUE,0.025,"Closure-29f.csv"
"62","Closure",0.000105225887887575,1.00408658790019,1.00164712527821,1.00653199171417,0.0329059481288515,TRUE,0.025,"Closure-2f.csv"
"63","Closure",0.000497048719891133,1.0028369957267,1.00216595735097,1.00350848342173,0.0832194915749533,TRUE,0.025,"Closure-30f.csv"
"64","Closure",0.00132174942414602,1.01735772462463,1.01593209073747,1.01878535907068,0.252073538462517,TRUE,0.025,"Closure-32f.csv"
"65","Closure",0.000183684077320191,1.00275675696889,1.00043419074582,1.00508471516468,0.0232798698663799,TRUE,0.025,"Closure-33f.csv"
"66","Closure",1.23586228318455e-05,1.00052769538567,0.999444586666827,1.00161197788094,0.00954591645715606,TRUE,0.025,"Closure-34f.csv"
"67","Closure",0.000201515281364177,1.00838399934833,1.00476091578454,1.01202014744748,0.0455311203793674,TRUE,0.025,"Closure-35f.csv"
"68","Closure",0.000113830579026219,1.00510782030225,1.00293196453197,1.00728839658049,0.0461874894672671,TRUE,0.025,"Closure-36f.csv"
"69","Closure",2.41418471481927e-05,1.00102956533552,0.99800391698809,1.00406438654066,0.00666247593163283,TRUE,0.025,"Closure-37f.csv"
"70","Closure",0.00109084090853629,1.03482006506331,1.03071755415731,1.03893890497783,0.177953063746064,TRUE,0.025,"Closure-38f.csv"
"71","Closure",0.000332884684960625,1.00502677249194,1.00371644455652,1.0063388110293,0.0760896491412625,TRUE,0.025,"Closure-3f.csv"
"72","Closure",0.000780480605213398,1.01194314989622,1.00894452977478,1.01495068202657,0.0786474435684462,TRUE,0.025,"Closure-42f.csv"
"73","Closure",0.000962221958347722,1.03149414269946,1.0273544889403,1.03565047690672,0.157340142585715,TRUE,0.025,"Closure-44f.csv"
"74","Closure",0.00115956108335916,1.01596899962583,1.01192535232195,1.02002880531875,0.0783668586445386,TRUE,0.025,"Closure-46f.csv"
"75","Closure",0.00273830520959688,1.02041367319652,1.01919202432432,1.02163678639138,0.636241970591973,TRUE,0.025,"Closure-47f.csv"
"76","Closure",3.1187663552008e-05,1.00136124692949,0.99971465944783,1.00301054643533,0.0162108960716035,TRUE,0.025,"Closure-48f.csv"
"77","Closure",0.00166957066779491,1.01436178121996,1.01225087485626,1.01647708958102,0.136022500200228,TRUE,0.025,"Closure-49f.csv"
"78","Closure",0.000557734009253018,1.00846346089114,1.00500833146268,1.01193046874786,0.0481906358508416,TRUE,0.025,"Closure-4f.csv"
"79","Closure",0.000982028306804366,1.01149712534489,1.01043158026081,1.01256379409369,0.251002804776766,TRUE,0.025,"Closure-50f.csv"
"80","Closure",0.000652808625509069,1.02317219765462,1.01863865379458,1.02772591846343,0.101734931070112,TRUE,0.025,"Closure-51f.csv"
"81","Closure",0.000225700072756808,1.0012124792918,1.00082178401956,1.00160332708149,0.0610015188202648,TRUE,0.025,"Closure-52f.csv"
"82","Closure",0.000148974143668867,1.00680324141635,1.00375541585821,1.00986032146067,0.0442709337544157,TRUE,0.025,"Closure-55f.csv"
"83","Closure",0.0014130692832781,1.00637542294989,1.00540501983385,1.0073467626857,0.130195930293226,TRUE,0.025,"Closure-56f.csv"
"84","Closure",0.000827629895399099,1.03989609210051,1.03422653840673,1.04559672586998,0.144347293671946,TRUE,0.025,"Closure-57f.csv"
"85","Closure",0.000976729241533818,1.06201730332506,1.04988673721174,1.07428802801836,0.103561405376021,TRUE,0.025,"Closure-58f.csv"
"86","Closure",5.60717597238636e-05,1.00244802813286,0.999976132730017,1.00492603394843,0.0194560006845761,TRUE,0.025,"Closure-5f.csv"
"87","Closure",0.00111076461031473,1.04454879318707,1.03937285130886,1.04975051058396,0.180533201964779,TRUE,0.025,"Closure-63f.csv"
"88","Closure",6.28096679404589e-05,1.00058806546544,1.0001446636609,1.00103166384671,0.026004773332907,TRUE,0.025,"Closure-65f.csv"
